id_colaborador;id_ultimo_jefe;seniority;modalidad_trabajo;distancia_oficina;dias_baja_salud;genero;canal_reclutamiento;permanencia_promedio;fecha_nacimiento;salario;performance_score;psi_score;fecha_incorporacion;estado_civil;abandono_6meses
101453;102012;1;Presencial;1.135;8;Mujer;Portal Web;9;26/11/1978;434977;91;79;28/01/2013;Soltero;0
100804;102132;1;Presencial;5.57;1;Hombre;Referidos;6;6/11/1977;267525;91;78;4/12/2020;Soltero;0
101148;102045;1;Presencial;1.585;3;Mujer;Linkedin;14;16/08/1976;276009;91;70;6/02/2014;Divorciado;1
100304;102024;1;Presencial;1.33;3;Hombre;Ferias & Networking;4;2/04/1976;279350;91;74;30/07/2013;Casado;0
100971;102127;1;Presencial;5.82;2;Hombre;Portal Web;9;12/07/1975;286857;91;83;8/07/2019;Casado;1
100087;102074;1;Presencial;2.025;1;Hombre;Ferias & Networking;7;5/01/1976;288419;91;77;2/08/2015;Divorciado;0
100578;102021;1;Presencial;2.465;1;Mujer;Portal Web;3;17/04/1974;294678;91;59;17/07/2013;Soltero;0
101668;102090;1;Presencial;1.97;1;Hombre;Referidos;13;16/06/1973;456816;91;70;17/09/2019;Viudo;0
100671;102110;1;Presencial;2.05;2;Mujer;Portal Web;3;13/11/1973;310770;91;84;5/09/2019;Casado;0
101609;102061;1;Presencial;4.12;8;Hombre;Portal Web;15;4/03/1973;641707;91;74;28/08/2015;Casado;0
101594;102041;1;Presencial;2.07;3;Hombre;Ferias & Networking;15;25/07/1972;918780;91;81;1/08/2015;Soltero;1
101351;102139;1;Presencial;4.665;0;Mujer;Headhunter;4;17/03/1971;773984;91;74;8/06/2021;Soltero;0
100857;102065;1;Presencial;1.67;0;Mujer;Ferias & Networking;9;22/04/1971;656067;91;80;10/06/2014;Soltero;0
101045;102025;1;Presencial;4.59;3;Hombre;Portal Web;5;17/12/1971;659480;91;70;8/07/2013;Casado;0
100618;102087;1;Presencial;2.27;1;Hombre;Referidos;8;2/08/1970;673723;91;75;24/12/2017;Soltero;1
101969;102051;1;Presencial;1.735;6;Hombre;Portal Web;18;12/04/1970;702614;91;79;5/03/2014;Soltero;0
101899;102017;1;Presencial;3.41;3;Mujer;Ferias & Networking;7;14/06/1970;675858;91;73;29/02/2012;Soltero;0
100665;102129;1;Presencial;2.77;3;Mujer;Portal Web;16;15/12/1969;694180;91;75;31/01/2022;Viudo;1
100072;102101;1;Presencial;4.08;0;Mujer;Portal Web;14;11/05/1969;699577;91;72;23/07/2019;Viudo;1
100713;102054;1;Presencial;2.99;1;Hombre;Linkedin;9;20/05/1969;699169;91;74;2/01/2014;Casado;0
101181;102028;1;Presencial;6.455;2;Mujer;Portal Web;8;4/10/1969;701137;91;77;20/01/2012;Viudo;0
101554;102014;1;Presencial;1.835;2;Hombre;Referidos;17;31/03/1968;735358;91;83;2/04/2013;Viudo;0
100059;102135;1;Presencial;2.81;1;Hombre;Portal Web;3;16/09/1967;794364;91;83;21/01/2023;Viudo;0
100795;102108;1;Presencial;4.29;2;Mujer;Ferias & Networking;9;11/07/1967;733657;91;74;28/03/2021;Viudo;0
100527;102123;1;Presencial;4.875;1;Mujer;Linkedin;8;5/10/1967;735117;91;83;13/12/2020;Viudo;0
100034;102064;1;Presencial;6.29;6;Hombre;Portal Web;3;22/04/1967;741552;91;77;8/05/2016;Viudo;0
101683;102047;1;Presencial;6.42;1;Hombre;Linkedin;7;29/09/1965;817068;91;63;16/04/2015;Viudo;0
100640;102107;1;Presencial;4.97;1;Mujer;Portal Web;7;30/01/1963;894597;91;77;28/12/2019;Soltero;0
104008;102128;1;Presencial;1.05;2;Hombre;Portal Web;2;28/03/2001;98612;91;84;17/06/2020;Soltero;1
103078;102071;1;Presencial;3.685;3;Hombre;Portal Web;1;29/12/2000;119666;91;81;14/04/2018;Soltero;0
102595;102084;1;Presencial;2.525;1;Mujer;Linkedin;2;15/07/1999;136848;91;76;23/06/2018;Soltero;0
103147;102105;1;Presencial;1.5;1;Hombre;Portal Web;3;28/05/1997;161881;91;71;19/05/2018;Soltero;0
103372;102082;1;Presencial;4.775;3;Mujer;Portal Web;1;24/11/1997;160345;91;79;22/12/2017;Soltero;0
103548;102056;1;Presencial;2.335;3;Mujer;Linkedin;5;14/01/1996;209017;91;76;26/06/2015;Soltero;1
102399;102031;1;Presencial;3.18;0;Hombre;Headhunter;1;14/03/1996;186105;91;68;25/12/2012;Soltero;0
103828;102028;1;Presencial;5.86;2;Hombre;Portal Web;1;9/03/1996;201296;91;72;14/05/2012;Casado;1
103860;102106;1;Presencial;1.04;3;Mujer;Portal Web;1;11/12/1995;189467;91;85;15/10/2019;Soltero;1
102295;102160;1;Presencial;2.225;0;Hombre;Ferias & Networking;6;28/02/1994;232115;91;75;8/09/2022;Soltero;0
102575;102022;1;Presencial;1.58;1;Mujer;Portal Web;1;19/12/1994;205407;91;72;23/08/2013;Casado;0
102284;102140;1;Presencial;1.65;1;Mujer;Headhunter;2;9/12/1993;227160;91;70;3/01/2023;Casado;0
103694;102036;1;Presencial;6.75;7;Mujer;Portal Web;2;5/12/1993;229146;91;76;31/01/2012;Soltero;1
103502;102063;1;Presencial;2.09;2;Hombre;Portal Web;8;5/03/1992;246708;91;88;7/02/2014;Casado;1
102680;102017;1;Presencial;1.735;1;Hombre;Portal Web;5;12/09/1992;251384;91;82;11/09/2013;Soltero;0
103326;102107;1;Presencial;3.36;1;Hombre;Ferias & Networking;6;14/03/1991;270673;91;78;22/09/2018;Casado;0
103015;102039;1;Presencial;1.92;2;Hombre;Referidos;3;12/11/1991;270272;91;71;1/07/2013;Soltero;0
102368;102033;1;Presencial;7.505;1;Mujer;Ferias & Networking;4;29/10/1990;285996;91;76;17/02/2013;Casado;0
102240;102160;1;Presencial;3.335;2;Hombre;Referidos;9;8/02/1989;329478;91;79;22/04/2022;Casado;0
102247;102114;1;Presencial;4.49;2;Mujer;Linkedin;7;2/06/1989;305127;91;78;3/07/2018;Soltero;0
102275;102083;1;Presencial;4.87;1;Mujer;Ferias & Networking;6;23/07/1989;310677;91;77;30/03/2017;Casado;0
102292;102057;1;Presencial;2.495;1;Hombre;Linkedin;2;24/02/1989;305522;91;74;8/12/2016;Casado;0
103205;102118;1;Presencial;4.26;8;Mujer;Portal Web;3;3/02/1988;345611;91;83;18/03/2020;Soltero;1
102859;102105;1;Presencial;3.19;1;Hombre;Portal Web;8;27/10/1988;332706;91;79;5/04/2018;Soltero;1
102568;102083;1;Presencial;7.74;1;Mujer;Portal Web;2;19/06/1988;331299;91;81;30/10/2015;Casado;0
102421;102022;1;Presencial;1.985;3;Hombre;Ferias & Networking;9;1/08/1987;351060;91;64;24/03/2013;Casado;0
103337;102120;1;Presencial;2.245;5;Hombre;Portal Web;6;13/03/1986;388034;91;79;21/10/2018;Casado;0
104125;102156;1;Presencial;1.87;2;Mujer;Portal Web;7;25/12/1985;385327;91;79;24/03/2023;Soltero;0
102969;102101;1;Presencial;1.625;3;Hombre;Linkedin;2;27/05/1985;390751;91;67;18/05/2017;Soltero;0
103564;102052;1;Presencial;4.85;3;Mujer;Ferias & Networking;3;18/08/1985;388523;91;66;12/04/2016;Soltero;0
104155;102106;1;Presencial;1.295;2;Hombre;Portal Web;11;14/02/1984;430872;91;67;3/01/2021;Soltero;1
103260;102144;1;Presencial;3.015;1;Mujer;Ferias & Networking;7;15/10/1983;426682;91;69;4/01/2022;Casado;0
102780;102050;1;Presencial;1.99;10;Mujer;Portal Web;7;7/07/1983;425176;91;76;4/12/2013;Casado;0
102220;102125;1;Presencial;2.01;1;Mujer;Headhunter;8;4/04/1982;466869;91;86;12/09/2021;Viudo;0
103748;102095;1;Presencial;1.46;2;Hombre;Portal Web;6;6/11/1982;447505;91;77;10/11/2018;Casado;1
103207;102053;1;Presencial;1.825;0;Mujer;Headhunter;4;5/07/1982;449338;91;75;17/04/2014;Soltero;0
103149;102079;1;Presencial;5.38;2;Mujer;Portal Web;4;23/05/1981;468737;91;78;17/10/2018;Soltero;0
102178;102052;1;Presencial;2.6;2;Hombre;Ferias & Networking;4;30/09/1981;771108;91;80;27/05/2016;Casado;0
102888;102058;1;Presencial;1.755;9;Hombre;Portal Web;5;1/03/1981;849764;91;71;10/05/2014;Casado;0
103765;102051;1;Presencial;1.95;2;Mujer;Referidos;9;16/03/1981;831302;91;67;27/10/2013;Casado;0
103111;102012;1;Presencial;5.22;5;Hombre;Referidos;5;25/05/1981;469565;91;85;29/03/2012;Casado;0
103339;102122;1;Presencial;5.05;1;Mujer;Ferias & Networking;13;7/08/1980;771722;91;83;28/06/2020;Divorciado;1
103226;102094;1;Presencial;1.895;2;Mujer;Portal Web;6;28/07/1980;872150;91;71;7/05/2019;Casado;1
103037;102102;1;Presencial;3.08;1;Mujer;Portal Web;12;13/02/1980;510122;91;71;15/10/2018;Casado;0
103651;102080;1;Presencial;1.195;2;Mujer;Portal Web;6;4/10/1980;492572;91;68;25/02/2017;Soltero;1
103832;102079;1;Presencial;3.25;3;Hombre;Referidos;4;4/12/1979;504971;91;78;19/05/2017;Casado;1
103486;102077;1;Presencial;2.84;0;Mujer;Portal Web;11;17/11/1979;378475;91;77;11/02/2017;Soltero;0
104079;102044;1;Presencial;3.14;7;Mujer;Portal Web;7;9/11/1977;456680;91;69;22/03/2013;Divorciado;1
103208;102009;1;Presencial;2.125;2;Mujer;Portal Web;7;11/04/1977;458830;91;82;24/11/2012;Soltero;1
103159;102118;1;Presencial;6.27;0;Mujer;Portal Web;6;4/11/1976;274088;91;72;24/11/2021;Casado;0
103299;102049;1;Presencial;4.63;1;Hombre;Referidos;5;30/12/1975;286537;91;76;17/12/2014;Viudo;0
103591;102041;1;Presencial;1.985;5;Hombre;Ferias & Networking;11;5/12/1975;291239;91;76;22/08/2014;Soltero;0
103803;102110;1;Presencial;2.035;2;Mujer;Portal Web;3;19/01/1974;307789;91;84;2/09/2019;Casado;0
103935;102086;1;Presencial;3.18;3;Hombre;Portal Web;11;4/02/1974;396764;91;71;31/03/2018;Viudo;0
103310;102075;1;Presencial;3.795;2;Hombre;Portal Web;9;22/05/1974;301116;91;81;1/03/2018;Casado;0
103506;102047;1;Presencial;2.1;1;Mujer;Referidos;4;12/01/1975;300248;91;72;15/08/2014;Divorciado;1
103362;102153;1;Presencial;1.62;1;Hombre;Ferias & Networking;13;14/02/1973;795064;91;75;10/09/2022;Divorciado;1
103751;102116;1;Presencial;1.195;0;Hombre;Linkedin;5;24/09/1973;311417;91;88;10/11/2021;Viudo;1
102372;102134;1;Presencial;1.85;3;Hombre;Portal Web;14;6/05/1973;376467;91;81;22/09/2020;Soltero;1
102470;102020;1;Presencial;1.865;1;Hombre;Portal Web;6;6/12/1973;305345;91;68;8/10/2012;Casado;0
102792;102062;1;Presencial;1.89;2;Mujer;Referidos;15;11/06/1972;640050;91;78;28/05/2017;Soltero;0
103855;102118;1;Presencial;1.55;2;Hombre;Linkedin;10;12/08/1971;662433;91;78;23/10/2020;Viudo;1
103650;102077;1;Presencial;5.08;2;Mujer;Referidos;17;11/08/1971;656611;91;84;7/05/2018;Soltero;0
102572;102063;1;Presencial;1.565;1;Mujer;Linkedin;8;9/05/1971;880034;91;83;5/07/2017;Casado;0
102459;102014;1;Presencial;3.48;7;Mujer;Linkedin;8;2/07/1971;776934;91;74;22/07/2012;Viudo;1
103449;102129;1;Presencial;1.755;1;Mujer;Referidos;16;14/08/1970;676389;91;75;12/01/2022;Soltero;0
102933;102127;1;Presencial;2.185;3;Mujer;Portal Web;11;2/08/1970;679286;91;72;8/07/2021;Soltero;1
103351;102103;1;Presencial;4.64;2;Hombre;Portal Web;3;2/10/1970;678655;91;74;5/02/2020;Divorciado;1
103671;102087;1;Presencial;2.26;1;Hombre;Referidos;8;3/06/1970;681260;91;75;26/12/2017;Soltero;0
102419;102030;1;Presencial;3.765;1;Mujer;Portal Web;15;18/01/1970;698855;91;64;17/06/2012;Casado;0
103405;102129;1;Presencial;2.765;3;Mujer;Portal Web;16;17/10/1969;702225;91;75;1/02/2022;Viudo;0
103552;102101;1;Presencial;4.125;1;Mujer;Portal Web;14;12/04/1969;696436;91;72;21/07/2019;Viudo;0
103921;102112;1;Presencial;2.145;3;Mujer;Linkedin;5;15/12/1969;700479;91;91;16/07/2018;Divorciado;1
102736;102054;1;Presencial;2.945;1;Hombre;Linkedin;9;9/05/1969;701770;91;74;2/01/2014;Casado;0
102776;102162;1;Presencial;1.27;2;Mujer;Portal Web;9;13/04/1968;737883;91;84;12/12/2022;Casado;0
103344;102014;1;Presencial;1.86;2;Hombre;Referidos;17;14/03/1968;738875;91;83;31/03/2013;Viudo;0
103204;102108;1;Presencial;4.285;3;Mujer;Ferias & Networking;9;8/04/1967;734855;91;74;30/03/2021;Viudo;0
102822;102123;1;Presencial;4.89;1;Mujer;Linkedin;8;18/08/1967;739054;91;83;15/12/2020;Viudo;0
102256;102103;1;Presencial;5.525;3;Hombre;Linkedin;14;27/10/1967;733521;91;84;14/04/2020;Divorciado;0
103317;102018;1;Presencial;4.96;3;Mujer;Portal Web;7;21/10/1967;742244;91;76;25/04/2013;Divorciado;0
102482;102075;1;Presencial;2.935;1;Hombre;Referidos;9;10/08/1964;876655;91;76;17/07/2015;Casado;0
102183;102023;1;Presencial;1.45;4;Hombre;Referidos;7;11/07/1962;916044;91;84;16/07/2012;Casado;0
100664;102061;1;Presencial;1.815;2;Hombre;Ferias & Networking;1;31/03/2002;97210;90;72;19/03/2014;Soltero;0
100698;102108;1;Presencial;1.975;0;Mujer;Portal Web;3;17/01/2000;135335;90;67;18/02/2018;Casado;0
100553;102105;1;Presencial;2.255;2;Mujer;Linkedin;1;4/11/2000;121503;90;69;12/02/2018;Soltero;1
101900;102070;1;Presencial;7.3;2;Mujer;Portal Web;1;6/12/2000;121978;90;81;6/04/2017;Soltero;0
101506;102089;1;Presencial;1.095;3;Mujer;Portal Web;1;25/09/1999;137138;90;75;20/06/2018;Soltero;0
101162;102081;1;Presencial;2.755;2;Hombre;Referidos;3;14/11/1999;138213;90;85;25/04/2018;Soltero;0
100630;102077;1;Presencial;1.985;1;Hombre;Portal Web;3;12/03/1999;158965;90;76;25/07/2017;Soltero;0
101470;102034;1;Presencial;2.855;8;Hombre;Portal Web;1;25/01/1999;143033;90;71;3/08/2012;Casado;0
101292;102107;1;Presencial;1.895;4;Hombre;Portal Web;2;8/09/1998;141123;90;80;6/12/2020;Soltero;1
100911;102000;1;Presencial;4.975;2;Hombre;Portal Web;1;8/10/1998;142847;90;76;20/02/2012;Soltero;0
100401;102155;1;Presencial;6.365;10;Mujer;Portal Web;1;17/04/1997;162933;90;74;23/01/2023;Soltero;1
100477;102140;1;Presencial;2.49;1;Mujer;Referidos;3;30/12/1997;167914;90;88;17/04/2021;Soltero;0
101243;102087;1;Presencial;3.74;2;Hombre;Referidos;4;25/10/1997;163897;90;82;31/05/2016;Soltero;0
101298;102035;1;Presencial;1.84;7;Hombre;Portal Web;4;3/05/1997;167057;90;69;2/08/2012;Soltero;0
100644;102131;1;Presencial;1.005;1;Hombre;Linkedin;1;22/05/1996;184112;90;79;3/02/2020;Soltero;1
101584;102133;1;Presencial;1.23;2;Hombre;Portal Web;1;25/05/1995;185154;90;75;18/03/2021;Soltero;0
100923;102059;1;Presencial;2.04;2;Hombre;Portal Web;1;28/07/1995;186785;90;75;20/04/2016;Casado;0
100932;102130;1;Presencial;1.335;3;Hombre;Linkedin;5;11/07/1994;206168;90;70;4/12/2021;Soltero;0
100741;102075;1;Presencial;2.105;2;Hombre;Linkedin;4;11/06/1994;210407;90;83;13/06/2017;Soltero;0
100967;102137;1;Presencial;2.52;0;Hombre;Ferias & Networking;1;15/04/1993;245773;90;75;12/05/2022;Casado;0
102019;;2;Presencial;2.59;7;Mujer;Portal Web;4;27/05/1997;488000;90;74;15/06/2021;Soltero;1
101800;102129;1;Presencial;1.54;3;Hombre;Ferias & Networking;8;26/05/1992;245418;90;70;31/12/2021;Casado;1
101688;102153;1;Presencial;3.4;2;Hombre;Linkedin;2;20/08/1991;270966;90;75;22/08/2022;Soltero;0
100935;102069;1;Presencial;8.07;2;Mujer;Ferias & Networking;7;5/04/1991;270496;90;63;26/01/2015;Soltero;0
102018;;2;Presencial;5.57;5;Hombre;Portal Web;3;1/09/1993;692000;90;69;27/02/2022;Divorciado;0
100121;102160;1;Presencial;3.37;1;Hombre;Referidos;9;20/11/1988;329689;90;79;20/04/2022;Casado;0
100586;102105;1;Presencial;3.155;1;Hombre;Portal Web;8;31/08/1988;328727;90;79;8/04/2018;Soltero;0
101368;102105;1;Presencial;1.245;2;Mujer;Referidos;5;4/10/1987;346759;90;72;24/04/2018;Casado;0
101058;102113;1;Presencial;1.24;3;Mujer;Portal Web;5;20/02/1986;770169;90;72;29/03/2021;Casado;1
100894;102111;1;Presencial;6.84;1;Mujer;Ferias & Networking;6;9/06/1986;373104;90;80;17/10/2019;Casado;0
101541;102120;1;Presencial;2.265;5;Hombre;Portal Web;6;9/03/1986;390991;90;79;20/10/2018;Casado;0
101522;102052;1;Presencial;4.895;3;Mujer;Ferias & Networking;3;8/08/1985;386292;90;66;13/04/2016;Soltero;0
100787;102147;1;Presencial;5.465;2;Mujer;Ferias & Networking;7;17/06/1984;409703;90;77;22/12/2022;Soltero;1
101822;102110;1;Presencial;2.83;1;Hombre;Referidos;11;21/11/1984;409315;90;71;27/05/2018;Casado;0
100227;102092;1;Presencial;1.97;1;Hombre;Portal Web;7;20/09/1984;411375;90;66;22/07/2017;Divorciado;1
100393;102069;1;Presencial;2;4;Mujer;Portal Web;11;23/11/1984;409444;90;83;24/12/2014;Casado;0
102124;;2;Presencial;2.84;2;Mujer;Linkedin;4;6/07/1988;947000;90;70;31/10/2012;Soltero;1
101456;102099;1;Presencial;1.75;2;Mujer;Referidos;5;6/04/1983;428884;90;70;26/04/2018;Soltero;0
100852;102102;1;Presencial;2.355;2;Mujer;Portal Web;6;17/05/1983;428108;90;77;31/10/2017;Soltero;0
101894;102087;1;Presencial;2.12;1;Hombre;Referidos;6;9/06/1982;451526;90;67;11/05/2016;Casado;0
101070;102122;1;Presencial;1.635;11;Mujer;Portal Web;4;22/12/1981;469596;90;80;2/08/2021;Casado;0
101324;102117;1;Presencial;2.375;6;Mujer;Linkedin;3;21/12/1981;469407;90;68;26/02/2021;Casado;0
100387;102124;1;Presencial;5.245;3;Mujer;Portal Web;3;16/11/1981;467586;90;77;10/02/2021;Casado;0
100762;102132;1;Presencial;5.5;1;Hombre;Portal Web;6;12/09/1981;764422;90;68;24/10/2020;Divorciado;0
101165;102012;1;Presencial;5.19;5;Hombre;Referidos;5;23/05/1981;471539;90;85;30/03/2012;Casado;0
101485;102094;1;Presencial;1.87;3;Mujer;Portal Web;6;21/06/1980;869226;90;71;9/05/2019;Casado;1
101380;102102;1;Presencial;3.085;2;Mujer;Portal Web;12;10/02/1980;505069;90;71;15/10/2018;Casado;0
100672;102091;1;Presencial;1.495;1;Mujer;Referidos;13;14/01/1980;244097;90;72;8/10/2018;Soltero;0
100551;102080;1;Presencial;1.21;1;Mujer;Portal Web;6;5/08/1980;490193;90;68;26/02/2017;Soltero;1
102008;;2;Presencial;3.99;1;Mujer;Linkedin;7;22/04/1983;405435;90;82;15/01/2023;Soltero;1
100002;102107;1;Presencial;1.765;9;Hombre;Portal Web;9;17/04/1978;255791;90;70;23/03/2019;Casado;1
100868;102033;1;Presencial;1.58;3;Hombre;Portal Web;10;22/06/1978;260007;90;75;15/09/2014;Casado;0
102134;;2;Presencial;2.25;2;Hombre;Portal Web;5;3/03/1981;1358450;90;69;12/07/2012;Viudo;0
100178;102135;1;Presencial;0.12;2;Mujer;Portal Web;10;22/06/1976;443717;90;71;11/06/2022;Casado;0
101103;102075;1;Presencial;3.495;8;Mujer;Linkedin;11;1/03/1976;282393;90;77;7/04/2016;Divorciado;1
100112;102152;1;Presencial;1.205;2;Hombre;Linkedin;4;19/12/1975;406838;90;70;6/10/2021;Casado;0
100761;102115;1;Presencial;2.37;2;Mujer;Ferias & Networking;14;3/02/1975;291440;90;80;11/07/2021;Divorciado;0
100781;102049;1;Presencial;4.66;0;Hombre;Referidos;5;22/11/1975;289873;90;76;20/12/2014;Viudo;0
100407;102041;1;Presencial;1.975;5;Hombre;Linkedin;11;19/12/1975;285527;90;76;22/08/2014;Soltero;1
100169;102047;1;Presencial;2.08;1;Mujer;Referidos;4;2/04/1975;297118;90;72;15/08/2014;Divorciado;1
101083;102018;1;Presencial;1.885;3;Hombre;Portal Web;9;16/12/1975;288932;90;74;4/07/2012;Soltero;0
100001;102006;1;Presencial;2.07;1;Hombre;Portal Web;5;11/04/1975;292094;90;66;29/02/2012;Divorciado;0
101182;102131;1;Presencial;3.065;1;Mujer;Ferias & Networking;9;21/06/1974;406305;90;75;19/11/2019;Soltero;1
100753;102081;1;Presencial;2.85;2;Mujer;Portal Web;7;12/11/1974;299027;90;85;23/06/2017;Viudo;0
101199;102025;1;Presencial;2.535;0;Mujer;Portal Web;5;19/05/1974;298155;90;81;17/08/2013;Divorciado;0
102009;;2;Presencial;2.06;2;Hombre;Referidos;9;27/07/1978;1461470;90;73;6/08/2022;Casado;0
102096;;2;Presencial;5.11;8;Mujer;Linkedin;13;15/12/1978;1461470;90;74;12/05/2021;Soltero;1
101564;102116;1;Presencial;1.16;0;Hombre;Linkedin;5;13/07/1973;303640;90;88;9/11/2021;Viudo;0
100731;102134;1;Presencial;1.835;2;Hombre;Portal Web;14;26/03/1973;378242;90;81;25/09/2020;Soltero;0
100629;102053;1;Presencial;2.5;1;Hombre;Headhunter;13;12/09/1973;312419;90;69;18/04/2014;Soltero;0
102050;;2;Presencial;3.7;0;Mujer;Linkedin;11;26/05/1977;1512980;90;88;9/10/2017;Soltero;0
100584;102069;1;Presencial;1.74;2;Hombre;Ferias & Networking;6;25/04/1972;639377;90;80;3/11/2015;Viudo;0
102034;;2;Presencial;7.84;7;Hombre;Linkedin;5;8/01/1977;1564490;90;70;19/09/2012;Casado;1
101532;102113;1;Presencial;4.515;3;Hombre;Ferias & Networking;12;16/06/1971;879581;90;80;28/04/2021;Soltero;0
100291;102077;1;Presencial;5.12;1;Mujer;Ferias & Networking;17;19/08/1971;655443;90;84;7/05/2018;Soltero;0
101573;102064;1;Presencial;3.19;3;Mujer;Portal Web;17;17/01/1971;676147;90;73;6/04/2016;Soltero;1
100690;102147;1;Presencial;0.95;7;Mujer;Portal Web;17;21/07/1970;677426;90;77;23/09/2022;Divorciado;1
101123;102129;1;Presencial;1.73;2;Mujer;Referidos;16;31/05/1970;675656;90;75;12/01/2022;Soltero;0
100959;102127;1;Presencial;2.185;4;Mujer;Portal Web;11;2/08/1970;677936;90;72;8/07/2021;Soltero;1
100576;102130;1;Presencial;1.585;1;Hombre;Linkedin;13;22/05/1970;881136;90;68;1/08/2020;Soltero;0
101278;102043;1;Presencial;1.54;5;Hombre;Portal Web;4;25/11/1970;674828;90;67;10/07/2014;Casado;0
100296;102056;1;Presencial;1.305;7;Mujer;Portal Web;21;23/06/1970;854704;90;78;1/11/2013;Soltero;1
100189;102147;1;Presencial;1.555;6;Hombre;Portal Web;10;31/07/1969;796140;90;80;12/02/2023;Casado;0
102030;;2;Presencial;6.34;0;Mujer;Referidos;14;17/06/1973;1616000;90;76;11/04/2015;Viudo;0
102067;;2;Presencial;0.92;1;Mujer;Portal Web;5;23/11/1973;1616000;90;70;31/08/2020;Divorciado;0
101359;102058;1;Presencial;6.85;1;Hombre;Portal Web;17;10/03/1968;840151;90;67;19/06/2015;Divorciado;0
101527;102044;1;Presencial;1.645;10;Mujer;Portal Web;8;20/01/1968;736114;90;78;23/09/2013;Viudo;1
101991;102164;1;Presencial;1.125;1;Hombre;Linkedin;5;11/04/1967;741910;90;65;3/04/2023;Soltero;0
101687;102107;1;Presencial;4.74;0;Mujer;Portal Web;3;26/08/1967;733602;90;85;10/11/2018;Divorciado;0
100098;102097;1;Presencial;1.69;0;Mujer;Linkedin;5;1/06/1967;742158;90;82;1/09/2017;Divorciado;0
101286;102133;1;Presencial;1.67;9;Mujer;Portal Web;9;19/09/1966;820441;90;76;15/12/2022;Divorciado;0
102122;;2;Presencial;1.83;4;Hombre;Portal Web;6;11/05/1970;1616000;90;66;21/03/2019;Viudo;1
102000;;2;Presencial;1.9;0;Hombre;Ferias & Networking;7;11/03/1969;1616000;90;70;25/02/2023;Soltero;0
102005;;2;Presencial;3.25;2;Hombre;Portal Web;15;4/08/1969;1616000;90;65;3/02/2017;Soltero;1
101935;102075;1;Presencial;2.89;1;Hombre;Referidos;9;11/06/1964;877784;90;76;14/07/2015;Casado;0
102103;;2;Presencial;1.69;6;Hombre;Portal Web;3;4/01/1968;1616000;90;74;19/05/2013;Casado;0
101919;102023;1;Presencial;1.495;3;Hombre;Linkedin;7;14/08/1962;916397;90;84;17/07/2012;Casado;0
102165;;2;Presencial;1.99;2;Hombre;Portal Web;10;11/03/1962;1616000;90;82;21/01/2023;Viudo;1
102025;;2;Presencial;1.6;0;Hombre;Portal Web;9;22/04/1961;1616000;90;81;1/04/2018;Viudo;0
103475;102132;1;Presencial;2.13;1;Hombre;Referidos;1;21/12/2002;78999;90;74;5/11/2022;Soltero;0
102551;102031;1;Presencial;1.995;1;Hombre;Linkedin;1;17/12/2002;81129;90;69;28/07/2014;Soltero;0
103018;102146;1;Presencial;2.225;2;Mujer;Linkedin;1;13/06/2001;100863;90;81;15/03/2021;Soltero;0
102745;102116;1;Presencial;5.985;2;Mujer;Ferias & Networking;1;17/03/2001;119422;90;67;13/05/2020;Soltero;0
102354;102080;1;Presencial;3.24;2;Mujer;Portal Web;1;23/11/2001;98362;90;72;26/06/2018;Soltero;0
102518;102080;1;Presencial;5.2;3;Mujer;Referidos;3;28/10/1999;139074;90;79;10/09/2018;Soltero;0
104153;102089;1;Presencial;1.1;2;Mujer;Portal Web;1;16/11/1999;143283;90;75;21/06/2018;Soltero;1
103466;102081;1;Presencial;2.745;3;Hombre;Referidos;3;19/09/1999;141146;90;85;24/04/2018;Soltero;1
102262;102108;1;Presencial;1.97;1;Mujer;Linkedin;3;27/12/1999;143219;90;67;21/02/2018;Casado;0
104134;102077;1;Presencial;2.01;1;Hombre;Portal Web;3;28/01/1999;157354;90;76;26/07/2017;Soltero;0
102191;102052;1;Presencial;1.455;1;Hombre;Referidos;3;10/11/1999;135470;90;83;24/10/2013;Soltero;0
102868;102135;1;Presencial;5.185;2;Hombre;Ferias & Networking;3;2/08/1998;144197;90;75;8/06/2021;Soltero;0
103464;102078;1;Presencial;1.75;1;Mujer;Portal Web;4;18/01/1998;166981;90;79;7/06/2015;Soltero;0
103882;102076;1;Presencial;1.52;1;Mujer;Linkedin;2;16/02/1997;163063;90;76;21/07/2017;Soltero;1
102429;102142;1;Presencial;5.055;2;Hombre;Linkedin;3;7/12/1996;182375;90;68;8/09/2021;Casado;0
102697;102131;1;Presencial;0.99;1;Hombre;Linkedin;1;19/05/1996;184838;90;79;1/02/2020;Soltero;1
102355;102093;1;Presencial;1.485;1;Mujer;Headhunter;3;18/12/1996;184807;90;72;18/01/2020;Soltero;0
103963;102047;1;Presencial;3.195;6;Mujer;Linkedin;2;30/05/1996;182855;90;84;31/10/2012;Casado;0
103002;102130;1;Presencial;2.295;0;Mujer;Referidos;4;30/10/1995;193744;90;72;1/11/2022;Casado;0
103685;102085;1;Presencial;2.34;2;Mujer;Portal Web;5;20/10/1995;187534;90;74;13/04/2018;Casado;0
102357;102059;1;Presencial;2.055;3;Hombre;Portal Web;1;30/07/1995;190306;90;75;20/04/2016;Casado;1
102249;102075;1;Presencial;2.1;1;Hombre;Linkedin;4;25/04/1994;212755;90;83;16/06/2017;Soltero;0
